resources/datasets/PDB/6ERI_1_AB.bpseq, 106, 0.005917072296142578, 20.22512435913086, 23, 5539, 2, 1, 0.9583333333333334, 0.92, 0.9387755102040817, 0.9387021239134687
resources/datasets/PDB/1F1T_1_A.bpseq, 33, 0.00032210350036621094, 5.846609115600586, 10, 518, 0, 0, 1.0, 1.0, 1.0, 1.0
resources/datasets/PDB/5WT1_1_C.bpseq, 67, 0.0018570423126220703, 22.0362491607666, 18, 2191, 0, 2, 0.9, 1.0, 0.9473684210526316, 0.9482506032512436
resources/datasets/PDB/7DCO_1_B.bpseq, 179, 0.02400803565979004, 36.30967712402344, 29, 15857, 27, 18, 0.6170212765957447, 0.5178571428571429, 0.5631067961165048, 0.5638713702674284
resources/datasets/PDB/7CPU_1_S6.bpseq, 75, 0.0022361278533935547, 21.46316909790039, 16, 2753, 5, 1, 0.9411764705882353, 0.7619047619047619, 0.8421052631578947, 0.8457922209091725
resources/datasets/PDB/6OF1_1_1w.bpseq, 67, 0.0016379356384277344, 18.70945930480957, 19, 2189, 2, 1, 0.95, 0.9047619047619048, 0.9268292682926829, 0.9264256834325206
resources/datasets/PDB/7D8O_1_B.bpseq, 37, 0.0004799365997314453, 3.4168972969055176, 0, 651, 8, 7, 0.0, 0.0, 0.0, -0.011364186683005359
resources/datasets/PDB/6LTU_1_B.bpseq, 49, 0.0007491111755371094, 5.995327949523926, 5, 1165, 5, 1, 0.8333333333333334, 0.5, 0.625, 0.643287560517844
resources/datasets/PDB/7ENI_1_B.bpseq, 69, 0.0018410682678222656, 14.490574836730957, 13, 2321, 9, 3, 0.8125, 0.5909090909090909, 0.6842105263157896, 0.690497865970542
resources/datasets/PDB/1Q96_1_A.bpseq, 27, 0.0002758502960205078, 5.55352258682251, 5, 343, 2, 1, 0.8333333333333334, 0.7142857142857143, 0.7692307692307692, 0.767262458294132
resources/datasets/PDB/7KI3_1_C.bpseq, 29, 0.0002841949462890625, 8.145742416381836, 6, 400, 0, 0, 1.0, 1.0, 1.0, 1.0
resources/datasets/PDB/6YDP_1_AV.bpseq, 71, 0.0017538070678710938, 12.152337074279785, 17, 2467, 1, 0, 1.0, 0.9444444444444444, 0.9714285714285714, 0.9716284106660685
resources/datasets/PDB/4V99_1_C2.bpseq, 17, 0.00019502639770507812, 1.2421090602874756, 4, 132, 0, 0, 1.0, 1.0, 1.0, 1.0
resources/datasets/PDB/2IZN_1_R.bpseq, 15, 0.00019097328186035156, 2.2068817615509033, 5, 100, 0, 0, 1.0, 1.0, 1.0, 1.0
resources/datasets/PDB/5AOX_1_C.bpseq, 86, 0.003468036651611328, 24.05577850341797, 27, 3622, 3, 3, 0.9, 0.9, 0.9, 0.8991724137931034
resources/datasets/PDB/1EC6_1_C.bpseq, 20, 0.0002319812774658203, 2.4696316719055176, 4, 186, 0, 0, 1.0, 1.0, 1.0, 1.0
resources/datasets/PDB/4KZD_1_R.bpseq, 83, 0.003172159194946289, 23.64529800415039, 15, 3366, 12, 10, 0.6, 0.5555555555555556, 0.576923076923077, 0.5741019511224562
resources/datasets/PDB/7RYG_1_v.bpseq, 73, 0.0020422935485839844, 19.604263305664062, 16, 2604, 4, 4, 0.8, 0.8, 0.8000000000000002, 0.7984662576687117
resources/datasets/PDB/5KPY_1_A.bpseq, 71, 0.002135038375854492, 18.373720169067383, 17, 2459, 6, 3, 0.85, 0.7391304347826086, 0.7906976744186046, 0.7908406867331944
